Customer ID,Customer Name,Order Priority,Discount,Unit Price,Shipping Cost,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Total,Manager
2530,Janet Zhang,High,0.04,40.98,6.5,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Targus USB Numeric Keypad,0.74,United States,West,California,Apple Valley,92307,3/29/2015,3/30/2015,-89.5,7,277.07,87451,40.94,William
2534,Mitchell Goldberg,High,0.05,35.99,3.3,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory9,0.39,United States,East,Maine,Bangor,4401,3/29/2015,3/31/2015,103.2723,5,149.67,87451,35.94,Erin
3151,Glenda Hunter,High,0.01,99.23,8.99,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",0.35,United States,West,California,Twentynine Palms,92277,3/29/2015,4/2/2015,-87.46,1,99.22,88548,99.22,William
2430,Kimberly Reilly,Low,0.03,140.99,4.2,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,7160,0.59,United States,Central,Texas,Killeen,76541,3/29/2015,4/6/2015,-458.744,2,246.44,91110,140.96,Chris
1028,Marguerite Rodgers,Medium,0.07,7.08,2.35,Express Air,Small Business,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,United States,East,New York,Commack,11725,3/29/2015,3/30/2015,30.49,13,93.82,89006,7.01,Erin
1129,Pam Patton,Not Specified,0.05,5.78,7.64,Express Air,Corporate,Office Supplies,Paper,Small Box,HP Office Recycled Paper (20Lb. and 87 Bright),0.36,United States,East,Massachusetts,Boston,2118,3/29/2015,3/31/2015,-116.05,29,177.41,49125,5.73,Erin
1237,Eva Simpson,Not Specified,0.02,7.38,5.21,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood Desk Accessories, Oak",0.56,United States,Central,Texas,Carrollton,75007,3/29/2015,3/30/2015,7.74,3,24.52,86076,7.36,Chris
3399,Marvin Reid,Not Specified,0.08,11.97,5.81,Regular Air,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,Staples SlimLine Pencil Sharpener,0.6,United States,Central,Illinois,Des Plaines,60016,3/29/2015,3/31/2015,-41.87,5,59.98,87534,11.89,Chris
2351,Faye Silver,Critical,0.08,6.48,7.49,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 220,0.37,United States,East,Maryland,Crofton,21114,3/30/2015,4/2/2015,-119.32,13,80.86,86163,6.4,Erin
3154,Faye Manning,Critical,0.04,21.38,8.99,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 1730 StandUp Electric Pencil Sharpener,0.59,United States,South,Florida,Saint Petersburg,33710,3/30/2015,3/30/2015,-51.66,21,443.66,86901,21.34,Sam
3252,Milton Harrell,Critical,0.01,11.34,5.01,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 188,0.36,United States,East,New York,Rotterdam,12306,3/30/2015,4/1/2015,-11.83,1,14.52,87296,11.33,Erin
84,Helen Stein,High,0.08,896.99,19.99,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind TL300 Electric Binding System,0.38,United States,East,Ohio,Cincinnati,45231,3/30/2015,4/2/2015,7402.32,13,10728,87366,896.91,Erin
1527,Neil Parker,Low,0.03,65.99,5.26,Regular Air,Home Office,Technology,Telephones and Communication,Small Box,8860,0.56,United States,South,Alabama,Decatur,35601,3/30/2015,4/9/2015,-52.248,23,1316.03,86814,65.96,Sam
3205,Alvin Mullins,Low,0.07,5.98,0.96,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 315,0.6,United States,West,Idaho,Rexburg,83440,3/30/2015,4/3/2015,32.83,10,56.4,87933,5.91,William
3206,Dana Rankin,Low,0.01,39.98,4,Regular Air,Consumer,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,West,Idaho,Twin Falls,83301,3/30/2015,4/4/2015,51.59,6,257.52,87933,39.97,William
193,Danny Hong,Medium,0.07,6.54,5.27,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones® Four-Pocket Poly Binders,0.36,United States,West,Utah,Layton,84041,3/30/2015,4/1/2015,-66.0445,21,140.3,90432,6.47,William
194,Tammy Goldman,Medium,0.09,3.29,1.35,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Acco® Hot Clips™ Clips to Go,0.4,United States,West,Utah,Lehi,84043,3/30/2015,4/1/2015,15.66,23,71.55,90432,3.2,William
271,Sam Rouse,Medium,0.1,80.97,30.06,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Box,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,0.4,United States,South,Georgia,Forest Park,30297,3/30/2015,3/31/2015,128.0253,12,899.81,88940,80.87,Sam
1314,Keith Marsh,Medium,0.04,5.34,2.99,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,West,California,Los Angeles,90058,3/30/2015,4/1/2015,3.451,45,240.6,22755,5.3,William
1314,Keith Marsh,Medium,0.06,55.99,5,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,West,California,Los Angeles,90058,3/30/2015,4/1/2015,-275.253,5,236.88,22755,55.93,William
1315,Adam Saunders Gray,Medium,0,4.91,5.68,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",0.36,United States,West,Colorado,Colorado Springs,80906,3/30/2015,3/31/2015,-95.0475,9,48.3,87602,4.91,William
1316,Marion Lindsey,Medium,0.04,5.34,2.99,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,0.38,United States,West,Colorado,Commerce City,80022,3/30/2015,4/1/2015,3.451,11,58.81,87602,5.3,William
1316,Marion Lindsey,Medium,0.06,55.99,5,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,West,Colorado,Commerce City,80022,3/30/2015,4/1/2015,-275.253,1,47.38,87602,55.93,William
1840,Clifford Webb,Not Specified,0.07,40.98,2.99,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",0.36,United States,East,Massachusetts,Townsend,1469,3/30/2015,4/1/2015,369.2052,13,535.08,86599,40.91,Erin
2066,Claudia Webb,Critical,0.09,20.99,4.81,Express Air,Home Office,Technology,Telephones and Communication,Medium Box,1726 Digital Answering Machine,0.58,United States,South,North Carolina,Indian Trail,28079,3/31/2015,4/1/2015,272.694,2,38.98,85834,20.9,Sam
3177,Laurie Petty,Critical,0.06,1.68,1,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Dustless Chalk Sticks,0.35,United States,South,Florida,Jupiter,33458,3/31/2015,4/2/2015,-1319.5,5,8.65,90819,1.62,Sam
1083,Hazel Dale,Not Specified,0.07,55.99,5,Express Air,Corporate,Technology,Telephones and Communication,Small Pack,Accessory36,0.83,United States,Central,Illinois,Springfield,62701,3/31/2015,4/2/2015,-232.991,1,54.08,88460,55.92,Chris
3224,Claudia White,Critical,0.06,60.98,30,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Novimex Fabric Task Chair,0.7,United States,South,Tennessee,Gallatin,37066,4/1/2015,4/2/2015,-74.088,2,125.9,86508,60.92,Sam
623,Jenny Petty,High,0.05,6.48,8.4,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 212,0.37,United States,East,New Hampshire,Manchester,3101,4/1/2015,4/3/2015,-226.3464,21,136.99,91433,6.43,Erin
624,Terry Klein,High,0.05,55.99,5,Regular Air,Home Office,Technology,Telephones and Communication,Small Pack,Accessory6,0.8,United States,East,Vermont,Rutland,5701,4/1/2015,4/1/2015,-281.17584,2,99.36,91433,55.94,Erin
1849,Michelle Steele,High,0.09,35.99,1.1,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,Accessory35,0.55,United States,South,Alabama,Enterprise,36330,4/1/2015,4/3/2015,19.35,8,222.71,89697,35.9,Sam
1849,Michelle Steele,High,0.01,125.99,2.5,Regular Air,Consumer,Technology,Telephones and Communication,Small Box,i2000,0.6,United States,South,Alabama,Enterprise,36330,4/1/2015,4/2/2015,-967.834,2,220.52,89697,125.98,Sam
3246,Wanda Harris,Low,0.06,5.18,2.04,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,Array® Memo Cubes,0.36,United States,East,New Hampshire,Hudson,3051,4/1/2015,4/1/2015,1.9504,4,21.86,88330,5.12,Erin
568,Peter McConnell,Medium,0.08,67.28,19.99,Express Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Catalog Binders with Expanding Posts,0.4,United States,South,Mississippi,Columbus,39701,4/1/2015,4/3/2015,224.8506,16,1066.54,88882,67.2,Sam
3306,Claire Warren,Medium,0.06,11.33,6.12,Regular Air,Small Business,Office Supplies,Appliances,Medium Box,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",0.42,United States,East,Connecticut,New London,6320,4/1/2015,4/3/2015,-15.92,1,17.62,90461,11.27,Erin
2859,Brad H Blake,Not Specified,0.03,142.86,19.99,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Letter Size Cart,0.56,United States,South,Florida,Gainesville,32601,4/1/2015,4/3/2015,-8.3881,23,3292.02,88281,142.83,Sam
197,Samantha Weaver,Critical,0,161.55,19.99,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Kansas,Overland Park,66212,4/2/2015,4/4/2015,1167.158,19,3108.98,88921,161.55,Chris
198,Leroy Blanchard,Critical,0,161.55,19.99,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,Central,Michigan,Detroit,48138,4/2/2015,4/4/2015,1014.92,77,12599.55,51072,161.55,Chris
2667,Pat Baker,High,0.04,90.24,0.99,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,0.56,United States,East,Ohio,Lakewood,44107,4/2/2015,4/4/2015,246.2748,4,356.92,87831,90.2,Erin
2667,Pat Baker,High,0.09,47.9,5.86,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,East,Ohio,Lakewood,44107,4/2/2015,4/4/2015,93.9504,3,136.16,87831,47.81,Erin
228,Colleen Andrews,Medium,0.03,60.89,32.41,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Push Button Manager's Chair, Indigo",0.56,United States,South,North Carolina,Mint Hill,28227,4/2/2015,4/3/2015,36.354,7,450.49,88527,60.86,Sam
2957,Francis I Davis,Medium,0.1,37.94,5.08,Express Air,Corporate,Office Supplies,Paper,Wrap Bag,"Snap-A-Way® Black Print Carbonless Ruled Speed Letter, Triplicate",0.38,United States,Central,Wisconsin,Milwaukee,53209,4/2/2015,4/4/2015,95.0544,4,137.76,90264,37.84,Chris
1112,Luis Kerr,Not Specified,0.03,300.98,54.92,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",0.55,United States,West,California,Yucaipa,92399,4/2/2015,4/4/2015,1272.5808,12,3527.82,90832,300.95,William
1112,Luis Kerr,Not Specified,0.02,2550.14,29.7,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Epson DFX-8500 Dot Matrix Printer,0.57,United States,West,California,Yucaipa,92399,4/2/2015,4/4/2015,-5390.738892,2,4698.21,90832,2550.12,William
1777,Miriam Greenberg,Not Specified,0.03,19.99,11.17,Regular Air,Corporate,Furniture,Office Furnishings,Large Box,Telescoping Adjustable Floor Lamp,0.6,United States,Central,Indiana,Valparaiso,46383,4/2/2015,4/3/2015,-20.8764,12,251.61,89942,19.96,Chris
2014,Cathy Simon,Critical,0.06,6.48,7.49,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 220,0.37,United States,Central,Iowa,Council Bluffs,51503,4/4/2015,4/4/2015,-191.49,12,74.93,88368,6.42,Chris
911,Marsha P Joyner,High,0.01,59.76,9.71,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",0.57,United States,East,West Virginia,Wheeling,26003,4/4/2015,4/6/2015,354.3288,8,513.52,90186,59.75,Erin
2685,Kathryn Wolfe,High,0,7.38,11.51,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Plastic Binding Combs,0.36,United States,East,New York,Plainview,11803,4/4/2015,4/5/2015,-66.171,2,17.64,89147,7.38,Erin
321,Arthur Lowe Nash,Low,0.04,8.33,1.99,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"80 Minute Slim Jewel Case CD-R , 10/Pack - Staples",0.52,United States,East,Maryland,Potomac,20854,4/4/2015,4/9/2015,9.9268,11,89.76,91057,8.29,Erin
975,Francis Evans,Low,0.1,2.22,5,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,0.55,United States,East,Massachusetts,Boston,2108,4/4/2015,4/9/2015,-21.3192,3,8.8,87260,2.12,Erin
1918,Hannah Tyson,Low,0.1,10.44,5.75,Express Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",0.39,United States,South,Arkansas,Paragould,72450,4/4/2015,4/11/2015,125.724,17,168.04,85898,10.34,Sam
2548,Wayne Bass,Low,0,35.99,0.99,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,West,California,Los Angeles,90068,4/4/2015,4/11/2015,840.051,46,1477.57,46436,35.99,William
2551,Joan Bowers,Low,0,35.99,0.99,Regular Air,Small Business,Technology,Telephones and Communication,Small Pack,Accessory31,0.35,United States,East,Pennsylvania,York,17403,4/4/2015,4/11/2015,265.9605,12,385.45,88656,35.99,Erin
114,Ron Newton,Medium,0.01,4.91,0.5,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,West,Oregon,Lake Oswego,97035,4/4/2015,4/6/2015,40.2477,12,58.33,89584,4.9,William
114,Ron Newton,Medium,0.09,4,1.3,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,United States,West,Oregon,Lake Oswego,97035,4/4/2015,4/6/2015,14.0898,5,20.42,89584,3.91,William
117,Linda Weiss,Medium,0.01,4.91,0.5,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 493,0.36,United States,West,Washington,Seattle,98103,4/4/2015,4/6/2015,112.06,47,228.46,13959,4.9,William
117,Linda Weiss,Medium,0.09,4,1.3,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,EcoTones® Memo Sheets,0.37,United States,West,Washington,Seattle,98103,4/4/2015,4/6/2015,16.79,19,77.61,13959,3.91,William
1590,Lucille Buchanan,Medium,0.03,19.04,6.38,Express Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon Expressions™ Desk Accessory, Wood Photo Frame, Mahogany",0.56,United States,East,Ohio,Willoughby,44094,4/4/2015,4/4/2015,83.7936,7,144.03,86668,19.01,Erin
1593,Ronald O'Neill,Medium,0.02,5.53,6.98,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Durable Poly Binders,0.39,United States,Central,Oklahoma,Bartlesville,74006,4/4/2015,4/6/2015,-77.82372,8,48.81,86668,5.51,Chris
2441,Kenneth Capps,Medium,0.02,63.94,14.48,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,"Howard Miller 16"" Diameter Gallery Wall Clock",0.46,United States,South,Florida,Melbourne,32935,4/4/2015,4/4/2015,-100.17,11,709.7,89300,63.92,Sam
2442,Natalie Aldridge,Medium,0.01,5.02,5.14,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.79,United States,South,Florida,Merritt Island,32953,4/4/2015,4/6/2015,-3.948,5,27.42,89300,5.01,Sam
3400,Florence Gold,Medium,0.1,9.38,4.93,Express Air,Small Business,Furniture,Office Furnishings,Small Box,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",0.57,United States,East,West Virginia,Fairmont,26554,4/4/2015,4/4/2015,-24.7104,15,135.78,87537,9.28,Erin
1733,Nina Horne Kelly,Not Specified,0.02,60.98,49,Regular Air,Small Business,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,United States,East,District of Columbia,Washington,20012,4/4/2015,4/6/2015,-662.52,34,2119.54,3841,60.96,Erin
1733,Nina Horne Kelly,Not Specified,0.02,1270.99,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,United States,East,District of Columbia,Washington,20012,4/4/2015,4/6/2015,9228.2256,36,45737.33,3841,1270.97,Erin
1734,Christopher Meadows,Not Specified,0.02,60.98,49,Regular Air,Small Business,Office Supplies,Appliances,Large Box,Euro Pro Shark Stick Mini Vacuum,0.59,United States,East,New York,Harrison,10528,4/4/2015,4/6/2015,-596.268,9,561.06,88443,60.96,Erin
1734,Christopher Meadows,Not Specified,0.02,1270.99,19.99,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,0.35,United States,East,New York,Harrison,10528,4/4/2015,4/6/2015,7889.6877,9,11434.33,88443,1270.97,Erin
1734,Christopher Meadows,Not Specified,0.05,205.99,8.99,Express Air,Small Business,Technology,Telephones and Communication,Small Box,StarTAC 8000,0.6,United States,East,New York,Harrison,10528,4/4/2015,4/6/2015,1545.80976,19,3229.24,88443,205.94,Erin
2603,Penny Leach,Critical,0.07,200.99,4.2,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,2160i,0.59,United States,East,New Jersey,Hackensack,7601,4/5/2015,4/6/2015,2225.07612,22,3705.14,87383,200.92,Erin
2604,Gina Curry,Critical,0.01,297.48,18.06,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Drum,Panasonic KX-P3200 Dot Matrix Printer,0.6,United States,East,New Jersey,Iselin,8830,4/5/2015,4/6/2015,-338.180832,3,945.36,87383,297.47,Erin
635,Juan Justice,High,0.01,2.08,5.33,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,United States,Central,Minnesota,Saint Paul,55106,4/5/2015,4/5/2015,-103.7124,12,28.32,89284,2.07,Chris
635,Juan Justice,High,0.03,370.98,99,Delivery Truck,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",0.65,United States,Central,Minnesota,Saint Paul,55106,4/5/2015,4/6/2015,-124.2864,6,2309.49,89284,370.95,Chris
1246,Lois Hansen,High,0.1,22.38,15.1,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,East,New York,New York City,10009,4/5/2015,4/6/2015,-107.5135,26,564.98,36452,22.28,Erin
1246,Lois Hansen,High,0.04,6.98,2.83,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,G.E. Halogen Desk Lamp Bulbs,0.37,United States,East,New York,New York City,10009,4/5/2015,4/7/2015,46.01,18,129.48,36452,6.94,Erin
1247,Henry O'Connell,High,0.1,22.38,15.1,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,United States,Central,Texas,Leander,78641,4/5/2015,4/6/2015,-107.5135,7,152.11,91555,22.28,Chris
1247,Henry O'Connell,High,0.04,6.98,2.83,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,G.E. Halogen Desk Lamp Bulbs,0.37,United States,Central,Texas,Leander,78641,4/5/2015,4/7/2015,24.8193,5,35.97,91555,6.94,Chris
1459,Steve Raynor,High,0.05,85.99,0.99,Regular Air,Consumer,Technology,Telephones and Communication,Wrap Bag,Accessory34,0.55,United States,South,South Carolina,Taylors,29687,4/5/2015,4/7/2015,36.216,4,291.64,86734,85.94,Sam
1891,Gretchen Levine,Not Specified,0.03,320.64,29.2,Delivery Truck,Home Office,Furniture,Tables,Jumbo Box,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",0.66,United States,East,Ohio,Lima,45801,4/5/2015,4/7/2015,429.754356,7,2233.46,90630,320.61,Erin
2960,Allan Dickinson,Not Specified,0.1,36.55,13.89,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",0.41,United States,South,Arkansas,Van Buren,72956,4/5/2015,4/7/2015,-89.572,11,379.72,90646,36.45,Sam
925,Ruth Dudley,Critical,0.03,2.18,1.38,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Advantus Push Pins,0.44,United States,East,Maine,Augusta,4330,4/6/2015,4/6/2015,-7.04,7,15.73,87134,2.15,Erin
